,id,text,label,jav
2937,2937,"Variabel sing kena akibat dikenal minangkka variabel yang kadayan, variabel dependen, variabel kaiket, utawa variabel Y. Kaloro variabel iki bisa dadi variabel acak (random), nanging variabel sing kadayan kudu tansah variabel acak. ","Variabel terkena akibat dikenal sebagai variabel yang dipengaruhi, variabel dependen, variabel terikat, atau variabel Y. Kedua variabel ini dapat merupakan variabel acak (random), namun variabel yang dipengaruhi harus selalu variabel acak. ","Variabel kasebut dikenal minangka variabel acore, variabel gumantung, utawa variabel Y. Loro variabel bisa dadi variabel acak, nanging variabel kudu terus ngganti variabel -random."
2938,2938,"Ana ing Piala Éropah 2000, Conte duet karo Demetrio Albertini. ","Di Piala Eropa 2000, Conte berduet dengan Demetrio Albertini. ","Ing Piala 2000 Eropa, konten Duet karo Demiti Allertini."
2939,2939,Dhèwèké éntuk panjurung saka Departemen Dalam Negeri Amérika Sarékat ing acara IWP. ,Ia memperoleh dukungan dari Departemen Dalam Negeri Amerika Serikat untuk partisipasinya di IWP. ,Dheweke bisa nggayuh kedadeyan AS ing IWP ing IWP.
2940,2940,"Sasampunipun punika El Manik dados paraga pembantu ing filem ""Cinta Pertama"" ingkang dipunsutradarai Teguh Karya lan filem ""Kampus Biru"" ingkang dipunsutradarai Ami Priyono, lan filem sanèsipun. ","El Manik mendapat peran pembantu dalam film ""Cinta Pertama"" arahan Teguh Karya dan ""Kampus Biru"" yang ditangani oleh Ami Priyono, serta beberapa film arahan Ami. ","Iki manik -manik El man bead ing film ""katresnan pisanan"" manawa koleksi biru lan film pertama sing diarahake dening pisanan, lan film kasebut."
2941,2941,"Sadèrèngipun pambangunan kapisam ing abad kaping 8, Pulo punika dipunparingi nama Mont Tombe. ","Sebelum pembangunan monastik pertama pada abad ke-8, pulau ini disebut Mont Tombe. ","Sadurunge pambangunan kapasitas ing abad kaping 8, pulo kasebut diarani MERNET TRANT Tom."
2942,2942,Bisa uga implementasi warna wèb iki digunakaké nganggo CSS. ,Dapat pula implementasi warna web ini dilakukan melalui penggunaan CSS. ,Bisa uga implementasine warna web iki nggunakake CSS.
2943,2943,"Novèl wiwitanipun, Brown Girl, Brownstones kababar taun 1959. ","Novel pertamanya, Brown Girl, Brownstones dipublikasikan pada tahun 1959. ","Novel kasebut asline, bocah wadon coklat, brownstones dibagi ing taun 1959."
2944,2944,1918-Révolusi Ruslan: Para Bolshevik ngèksekusi Tsar Nikolai II saking Ruslan lan kulawarganipun ing Yekaterinburg. ,1918 - Revolusi Rusia: Para Bolshevik mengeksekusi Tsar Nikolai II dari Rusia dan keluarganya di Yekaterinburg. ,1918-Revolusi Ruslan: conto Bolshevik saka Tsar Nikolai II ruslan lan kulawargane ing Yekaterinburg.
2945,2945,"El Al nyekel 50% saham ing wektu mau bebarengan karo Histadrut, sarékat pekerja Israèl, kang dadi pemegang saham kang liya. ","El Al memegang 50% saham pada waktu tersebut bersama dengan Histadrut, serikat pekerja Israel, yang menjadi pemegang saham yang lain. ","El al ngrebut 50% saham nalika semana bebarengan karo hostdut, ibadah ing Israel, sing dadi pemegang saham."
2946,2946,Film punika sepisanan dipunwedalaken ing Amérika Sarékat ing tanggal 6 Pebruari 1943. ,Film ini muncul di Amerika Serikat pada tanggal 6 Februari 1943. ,Film iki pisanan sinau ing Amerika Serikat tanggal 6 Februari 1943.
2947,2947,"Chandrayaan-1 (Sangsekerta: चंद्रयान-1) iku sawijining misi panjelajahan menyang bulan tanpa awak kang diayahi déning Organisasi Panelitèn Ruang Angkasa India (ISRO), lembaga ruang akasa nasional India. ","Chandrayaan-1 ( bahasa Sanskerta: चंद्रयान-1 ) adalah sebuah misi penjelajahan ke bulan tak berawak yang dilaksanakan oleh Organisasi Penelitian Ruang Angkasa India (ISRO), lembaga ruang angkasa nasional India. ","Chandyya -1 (Sanga: Mbahisasi ""minangka misi terisolasi kanggo wulan tanpa organisasi organisasi riset ing India, Lagu Nasional India."
2948,2948,"Piyambakipun ing wurinipun nglampahi reréncangan ingkang anèh kaliyan pangarang konservatif, Konstantin Pobedonostsev. ","Ia belakangan menjalin persahabatan yang aneh dengan pengarang konservatif, Konstantin Pobedonostsev. ","Dheweke ana ing papan sing gedhe karo konservatif, konservatif, penulis PonBonorostsev."
2949,2949,Persak wektu iki menyandang status dadi tim pamawa kanggo Liga Nusantara. ,Persak saat ini menyandang status sebagai tim peserta untuk Liga Nusantara. ,Gagak wektu iki kanggo ngetutake status tim ing ngisor iki.
2950,2950,Endositosis ingkang diperantrai reseptor betahakenreseptor ingkang dipunwastani ligan. ,"Sebaliknya, endositosis yang diperantarai reseptor bersifat sangat spesifik karena adanya reseptor berupa ligan yang hanya terikat pada molekul tertentu. ",Endocytosis ditransfer menyang reseptor bethanyor.
2951,2951,"PCRM menangaken 50,07% swanten lan 71 saking 101 kursi ing pemilu parlemèn Fèbruari 2001, ingkang wonten ing punika konstitusi sampun dipunubah bahwa pemilihan Présidhèn nglampahi Parlemèn, boten saking swanten rakyat kanthi langsung. ","PCRM memenangkan 50,07% suara dan 71 dari 101 kursi pada pemilu parlemen Februari 2001, yang pada saat itu konstitusi telah diubah bahwa pemilihan Presiden melalui Parlemen, bukan dari suara rakyat secara langsung. ","Pcrm menang 50,07% jagad lan 71 saka 101 kursi ing pemilihan parlementer 2001, sing ana ing Konstitusi, wis dirancang maneh dening semangat, dudu saka nglangi wong."
2952,2952,Mesin V6 3000 cc lagi dianggo nalika taun 1987 kanggo modhél 200SX SE. ,Mesin V6 3000 cc baru untuk tahun 1987 untuk model 200SX SE. ,V6 3000 mesin CC sing digunakake wiwit taun 1987 nganti Senin 200X SE.
2953,2953,"Lan ing mangsa ngarep, dhèwèké bakal ngripta lagu bebarengan karo will.i.am kanggo album Michael Jackson. ","Dan yang akan datang, ia akan menciptakan lagu bersama will.i.am untuk album Michael Jackson. ","Lan ing ngarep, dheweke bakal nggawe lagu karo Will.an.am kanggo album Michael Jackson."
2954,2954,"Buku iki nyeritakaké uripé Radith nalika isih kuliah ing Adelaide, Australia. ","Buku ini menceritakan kehidupan Radith ketika masih berkuliah di Adelaide, Australia. ","Buku iki nglaporake gesang radith sajrone kuliah ing Adelaide, Australia."
2955,2955,Kronos ya iku putra saka Uranus (langit) lan Gaia (bumi). ,Kronos adalah putra dari Uranus (langit) dan Gaia (bumi). ,Kronos minangka putrane Uranus (Langit) lan Gaia (bumi).
2956,2956,"Lan awaké dhéwé kudu akèh siyap dhiri, ngadhepi munculé kalemahan-kalemahan liyané."" (2000; nalika Israèl mundur saka Libanon Kidul tanggal 5 Juni 2000.) ","Dan kita harus banyak bersiap diri, menghadi munculnya kelemahan-kelemahan lainnya."" (2000; pada saat Israel mundur dari Libanon Selatan pada 5 Juni 2000.) ","Lan kita kudu menehi awake dhewe, lan katon liyane, sedina muput."
2957,2957,"Pesawat digawé kanti basis désain Canadair Challenger, kang dituku déning Canadair saka Learjet taun 1976. ","Pesawat dibuat dengan basis desain Canadair Challenger, yang dibeli oleh Canadair dari Learjet tahun 1976. ","Pesawat kasebut nggawe desa-Challenger, sing dituku dening Canadair saka Learjet ing taun 1976."
2958,2958,1904-Perang Ruslan-Jepang: Pasukan Ruslan ing Koréa mundur tumuju dhumateng Mansuri dipundhèrèkaken watawis 100.000 prajurit Jepang. ,1904 - Perang Rusia-Jepang: Pasukan Rusia di Korea mundur menuju Manchuria diikuti sekitar 100.000 pasukan Jepang. ,1904-Battle-Japan: Tentara Ruslan ing Korea mundur kanggo Massaturit 100.000 prajurit Jepang.
2959,2959,"Sedinten salajanegipun, kekalihipun nglalu lan dhisinipun dipunobong. ",Undang Luak juga dilantik oleh datuk-datuk lembaga di luak (daerah) masing-masing. ,"Kanggo sisa-sisa sisa, saka loro slap lan lair pisanan."
2960,2960,Pamanggihipun pikantuk kontroversi lan kamireng rasis. ,Definisi anjing ras (anjing trah) sangat mengundang kontroversi. ,Dheweke wis nampa kontroversi lan rasukan ras.
2961,2961,"Musiyum punika dumunung ing kalurahan Pasar, kecamatan Lembah Segar, kutha Sawahlunto.. ","Museum ini terletak di kelurahan Pasar, kecamatan Lembah Segar, kota Sawahlunto. ","Musi dumunung ing pasar, Lembah Valley Distrik, kemungkinan kutha .."
2962,2962,Kadhar uyahé watara 32 % dibandhingaké marang kadhar garam rata-rata 3% ing Laut Mediteranian. ,Kadar garamnya sekitar 32 % dibandingkan terhadap kadar garam rata-rata 3% pada Laut Tengah atau Mediteranian. ,Uyah kira-kira 32% dibandhingake karo 3% segara rata-rata ing Segara Meditani.
2963,2963,"Maskapé iki ngadeg taun 1962, ganteni Korean National Airlines kang didegake taun 1948 nalika Koréa mardika saka penjajahan Jepang. ","Maskapai ini berdiri tahun 1962, menggantikan Korean National Airlines yang didirikan tahun 1948 ketika Korea merdeka dari penjajahan Jepang. ","Ing taun 1962, maskapai nasional Korea diadegake ing taun 1948 sajrone release Korea Korea Jepang."
2964,2964,"Ing taun 2008, Dewi nembé olèh kasempatan ngrilis album pop kang sepisanan mawa irah-irahan Sweet Heart lan nganggo jeneng Dewi Marfa. ","Pada tahun 2008, ia baru berkesempatan merilis album pop pertamanya berjudul Sweet Heart dengan memakai nama Dewi Marfa. ","Ing taun 2008, Dewi nampa album foto pisanan kanthi judhul jantung manis lan nggunakake Dewi Maxa."
2965,2965,Orakelé ing Delphi misuwur banget. ,Orakelnya di Delphi sangat terkenal. ,Silence --in Delphi banget populer.
2966,2966,"Nalika taun 2006, komik strip iki dilisènsikaké ing watara 2.570 koran lan kalawarti sarta nyekel rékor ing Guinness World Record minangka komik strip sing paling wiyang dilisensikaké ing donya. ","Pada tahun 2006, komik strip ini dilisensikan kepada sekitar 2.570 surat kabar dan majalah serta memegang rekor pada Guinness World Record sebagai komik strip yang paling luas dilisensikan di dunia. ","Ing taun 2006, komik comcs kapapar udakara 2,570 koran lan koran lan njupuk generasi rekaman jagad minangka jalur komik sing paling dicampur ing jalur."
2967,2967,"Ing awalé dijenengi 2003 EL61 lan 2005 FY9, nalika taun 2008 dijenengi lan status minangka planit cilik. ","Pada awalnya dinamai 2003 EL61 dan 2005 FY9, pada tahun 2008 diberi nama dan status sebagai planet kerdil. ","Wiwitane dijenengi 2003 El61 lan 2005 FY9, ing taun 2008 dijenengi lan status minangka pesawat cilik."
2968,2968,"Jaman sanèsipun Kali Yuga inggih punika Dwapara yuga, Treta yuga, kaliyan Satya yuga. ","Setelah Kali yuga yang jahat ini berakhir, yuga atau zaman berikutnya adalah Satya yuga di mana setiap orang adalah orang yang benar, diikuti oleh Treta yuga, Dwapara yuga dan kemudian Kali Yuga yang lain. ","Ing wektu liya kali Yuga wis Dwapara Yuga, The Yuga treta, karo Satya Yuga."
2969,2969,"Istilah ""ukiyo-e"" kapisan dipunsebat ing buku Kōshoku Ichidai Otoko (terbitan taun 1682) ingkang dipunserat déning Ihara Saikaku. ","Istilah ""ukiyo-e"" pertama kali disebut dalam buku Kōshoku Ichidai Otoko (terbitan tahun 1682) yang ditulis Ihara Saikaku. ","Tembung ""ukiyo-e"" pisanan diarani ing buku kōshoku Ichidai (1682) sing ditulis ing jagad iki."
2970,2970,Piyaémbakipun naté njabat dados Direktur LPPOM Majelis Ulama Indonesia lan Présidhèn Dewan Halal Dunia (World Halal Council). ,Dia pernah menjabat sebagai Direktur LPPOM Majelis Ulama Indonesia dan Presiden Dewan Halal Dunia (World Halal Council). ,Pamjat minangka direktur LPOM Master Indonesia lan Presiden Dewan Halal Dewan Dunia (Dewan Halal World).
2971,2971,"Mata kuliah ""Bioinformatika"" diwulangaké ing Program Pascasarjana Kimia Fakultas MIPA Universitas Indonésia (UI), Jakarta. ","Mata kuliah ""Bioinformatika"" diajarkan pada Program Pascasarjana Kimia Fakultas MIPA Universitas Indonesia (UI), Jakarta. ","Bioinformatics ""wolung"" diwulangake ing fakultas Universitas Mipa (UI), Jakarta."
2972,2972,Tingalana tantangan ing ngajeng! ,Munculnya Penantang Baru! ,Tingalalana tantangan ngarep!
2973,2973,FOX China FOX China diluncurake ing tanggal 1 Juli 2014 kanthi Slogan 我爱你 ♥ FOX (pinyin:Wo Ai Ni FOX) lan digiyaraké kanthi bébas ing Stasiun TV Dragon TV ing Hongkong & SETTV ing Taipei. ,FOX China diluncurkan pada tanggal 1 Juli 2014 dengan slogan 我爱你 ♥ FOX (pinyin:Wo Ai Ni FOX) dan disiarkan secara bebas di saluran Dragon TV di Hongkong dan SETTV di Taipei. ,China Fox China diluncurake tanggal 1 Juli 2014 kanthi slogan ♥ Fox (Pinyin: Wi ai ni ni ni online TV ing taipei ing Taipei.
2974,2974,"""Kodhe basa -- Pérangan 4"" ISO 639-5: 2006? ","""Kode bahasa -- Bagian 4"" ISO 639-5: 2006? ","""Basa - Bagean 4"" ISO 639-5: 2006?"
2975,2975,"ing jero getih, serum (Inggris: blood serum) ya iku komponèn kang bukan berupa sèl darah, juga bukan faktor koagulasi; serum ya iku plasma darah tanpa fibrinogen, (Latin: serum) berarti pérangan tetep èncèr saka susu kang mbeku nalika prosès nggawé kèju. ","Di dalam darah, serum (bahasa Inggris: blood serum) adalah komponen yang bukan berupa sel darah, juga bukan faktor koagulasi; serum adalah plasma darah tanpa fibrinogen, (bahasa Latin: serum) berarti bagian tetap cair dari susu yang membeku pada proses pembuatan keju. ","Ing getih, serum (Inggris: serum getih) ya, iku set non -blood, uga faktor pembekuan; Serum minangka plasma getih tanpa fibrinogen, (Latin: serum) tegese kekuatan saka dhaptar susu sing diluncurake sajrone proses ngreset."
2976,2976,Wafer ya iku bahan dhasar saka komponèn microsystem. ,Wafer adalah bahan dasar dari komponen microsystem. ,Wafer YES minangka bahan dhasar saka komponen mikrosystem.
2977,2977,Tanggal 10 November 1971 Nyai Ahmad Dahlan didadèkaké Pahlawan Nasional Indonésia déning Présidhèn Suharto miturut Dudutan Présidhèn Nomor 42/TK Tahun 1971; Ahmad Dahlan diangkat dadi Pahlawan Nasional sepuluh taun kapungkur. ,"Pada 10 November 1971, Nyai Ahmad Dahlan dinyatakan sebagai Pahlawan Nasional Indonesia oleh Presiden Suharto sesuai dengan Keputusan Presiden Nomor 42/TK Tahun 1971; Ahmad Dahlan telah diangkat sebagai Pahlawan Nasional sepuluh tahun sebelumnya. ",Ing tanggal 10 November 1971 NYAI kanggo Presiden Indonesia dening Presiden Suharto miturut Presiden Nomer 42 / Junior 1971; Ahmad Dahlan diangkat dadi pahlawan negara sepuluh taun kepungkur.
2978,2978,"Dirilis taun 1979 lan diédharaké déning Golden Hand Record, album iki ngamot lagu sing dadi trade mark Gombloh, Kebyar Kebyar. ","Dirilis tahun 1979 dan diedarkan oleh Golden Hand Record, album ini memuat lagu yang kelak menjadi trade mark Gombloh, Kebyar Kebyar. ","Rilis ing 1979 lan dibebasake rekaman tangan emas, album kasebut ngemot Mark GombloH, wedi."
2979,2979,"Denen cacahing para penari wonten ing perkembanganipun kasungsung saking kelompok kakung lan putri antawis 8-10 (Wanita), 2-4 (kakung). ","Sementara jumlah para penari dalam perkembangannya terdiri dari kelompok pria dan wanita berkisar antara 8-10 ( Wanita ), 2-4 ( Pria ). ","Cacahe penari ing pangembangan klompok lan bocah-bocah wadon ing antarane 8-10 (wanita), 2-4 (cangkir)."
2980,2980,Pura Silla Ratu Jinseong sangat korupsi berat lan didihaken déning kekacauan pulitik. ,Istana Silla Ratu Jinseong korupsi berat dan dicampur oleh kekacauan politik. ,Pura Salilla abot banget lan dikontrol dening kerusuhan politik.
2981,2981,"Ana ing buku La marca gastronomica kang diterbitake taun 1998, Fernando lan Tina Raris nulis yèn Tiramisu iku roti panemuan anyar. ","Dalam buku La marca gastronomica terbitan tahun 1998, Fernando dan Tina Raris menulis bahwa tiramisu adalah kue penemuan baru. ","Ing buku La Marca Gastronomica diterbitake ing taun 1998, Fernando lan Tina Rutan nulis manawa Tiramisu minangka roti anyar."
2982,2982,"Nanging ironisipun, malah ing wekdal punika, Jepang kalibat perang nglawan RRC lan pungkasanipun salebeting Perang Donya II. ","Namun ironisnya, justru pada saat itu, Jepang terlibat perang melawan RRT dan akhirnya dalam Perang Dunia II. ","Nanging ironis, saiki saiki, Jepang babagan perjuangan nglawan RRC lan pungkasane ing Perang Dunia II."
2983,2983,Ing antawisipun: 1. ,Yaitu: 1. ,Antarane: 1.
2984,2984,"Ing taun 2005, Arroyo dipunpilih minangka wanita kaping sékawan ingkang paling berkuasa ing donya miturut versi Majalah Forbes. ","Pada tahun 2005, Arroyo dipilih sebagai wanita keempat yang paling berkuasa di dunia menurut versi Majalah Forbes. ","Ing taun 2005, AROO dipilih minangka wanita sing paling dijaga ing donya kanthi versi Forbes."
2985,2985,"Roy miyos wonten ing Irlandia, Kanada Elias Disney lan ing Inggris-Jerman-Amérika Flora Call Disney ing Chicago, Illinois. ","Roy lahir Irlandia-Kanada Elias Disney dan Inggris-Jerman-Amerika Flora Call Disney di Chicago, Illinois. ","Roy lair ing Irlandia, Kanada Elias Disney lan ing basa Inggris-Jerman-American nelpon Disney ing Chicago, Illinois."
2986,2986,"Sajrone filem iki Ray ketemu karo Dewi Yull, garwa pertamae. ","Dalam film inilah Ray bertemu dengan Dewi Yull, istri pertamanya. ","Sajrone film iki, Ray wis ketemu karo Dewi Yull, garwane dhisik."
2987,2987,5 - Satelit Kwangmyŏngsŏng-2 ingkang dipunluncurkan Koréa Lèr gagal mlebet orbit lan dhawah ing Samudra Pasifik. ,5 - Satelit Kwangmyŏngsŏng-2 yang diluncurkan Korea Utara gagal memasuki orbit dan jatuh di Samudra Pasifik. ,5-kwangyŏngŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏŏ -ŏ -------- 2 dibangun maneh Korea gagal menyang orbit lan tanduran ing Samudera Pasifik.
2988,2988,Museum Louvre nyebataken bilih piramida mau gadhah 673 panèl kaca (603 belah ketupat lan 70 segitiga) . ,Museum Louvre menegaskan bahwa piramida tersebut memiliki 673 panel kaca (603 belah ketupat dan 70 segitiga). ,Museum Louvre nyatakake yen Piramida duwe 673 panel kaca 673 (603 wis dikubur lan 70 segitiga).
2989,2989,Senjata ingkang awujud kados gludhuk déwa Zeus wonten ing mitologi Yunani. ,Senjata yang serupa dengan petir dewa Zeus dalam mitologi Yunani. ,Senjata kaya Pangeran Yehuwah Zeus ing mitologi Yunani.
2990,2990,Gastronomi Mesir purba ya iku babagan kang dirembug déning gastronomi historik. ,Gastronomi Mesir purba adalah salah satu hal yang dipelajari oleh gastronomi historik. ,Gastronomiomominy Mesir kuna dibahas kanthi gastronomy bersejarah.
2991,2991,Panu ya iku penyakit kulit. ,Sebagian besar masyarakat terkena penyakit kulit. ,Para panuku yaiku penyakit kulit.
2992,2992,"Teknik iki éntuk penghargaan ing California USA ing Januari 2006, IEEE Radio and Wireless Symposium (RWS) taun 2006, ing California lan dadi standard internasional, international telecommunication union (ITU), ITU-R S.1878 and ITU-R S.2173. ","Teknik ini mendapatkan penghargaan pada Januari 2006 dari IEEE Radio and Wireless Symposium (RWS) tahun 2006, di California dan menjadi standard international telecommunication union (ITU), ITU-R S.1878 and ITU-R S.2173. ","Teknik iki minangka penghargaan ing California Amerika Serikat ing Januari 2006, IEEee Radi lan Simposium nirkabel (RWS), International Telekomunikasi Uni (IT), yaiku R.2173."
